index,country,iso_a3,type,country_popup,inc_popup,prev_popup,UCCD_popup,hosp_popup,surg_popup,epi_stage_popup,WESP_18_class_popup,inc_IBD,inc_CD,inc_UC,inc_IBD_popup,inc_CD_popup,inc_UC_popup,prev_IBD,prev_CD,prev_UC,epi_stage,pop_based,prev_most_recent,prev_AAPC,inc_most_recent,inc_AAPC,WESP_18_class,UN_geoscheme,Notes,DeveloperNotes
58,Romania,ROU,country,"<p style=""font-size: 150%""><b>Romania</b></p>","<p style=""font-size: 125%""><b>National:</b> In 2002, the incidence of Crohn’s disease and ulcerative colitis was estimated at 0.5/100,000 and 0.97/100,000, respectively (<a href='https://journals.lww.com/eurojgh/Abstract/2004/11000/Epidemiology_of_inflammatory_bowel_disease_in.12.aspx' target='_blank'>Gheorghe 2004</a>).<br><br>

<b>Central:</b> In 2002, the incidence of Crohn’s disease and ulcerative colitis was estimated at 0.55/100,000 and 0.86/100,000, respectively (<a href='https://journals.lww.com/eurojgh/Abstract/2004/11000/Epidemiology_of_inflammatory_bowel_disease_in.12.aspx' target='_blank'>Gheorghe 2004</a>).<br><br>

<b>Northeast:</b> In 2002, the incidence of Crohn’s disease and ulcerative colitis was estimated at 0.39/100,000 and 0.76/100,000, respectively (<a href='https://journals.lww.com/eurojgh/Abstract/2004/11000/Epidemiology_of_inflammatory_bowel_disease_in.12.aspx' target='_blank'>Gheorghe 2004</a>).<br><br>

<b>Northwest:</b> In 2002, the incidence of Crohn’s disease and ulcerative colitis was estimated at 0.42/100,000 and 1.13/100,000, respectively (<a href='https://journals.lww.com/eurojgh/Abstract/2004/11000/Epidemiology_of_inflammatory_bowel_disease_in.12.aspx' target='_blank'>Gheorghe 2004</a>).<br><br>

<b>South:</b> In 2002, the incidence of Crohn’s disease and ulcerative colitis was estimated at 0.38/100,000 and 0.76/100,000, respectively (<a href='https://journals.lww.com/eurojgh/Abstract/2004/11000/Epidemiology_of_inflammatory_bowel_disease_in.12.aspx' target='_blank'>Gheorghe 2004</a>).<br><br>

<b>Southeast:</b> In 2002, the incidence of Crohn’s disease and ulcerative colitis was estimated at 0.5/100,000 and 0.82/100,000, respectively (<a href='https://journals.lww.com/eurojgh/Abstract/2004/11000/Epidemiology_of_inflammatory_bowel_disease_in.12.aspx' target='_blank'>Gheorghe 2004</a>).<br><br>

<b>Southwest:</b> In 2002, the incidence of Crohn’s disease and ulcerative colitis was estimated at 0.44/100,000 and 1.05/100,000, respectively (<a href='https://journals.lww.com/eurojgh/Abstract/2004/11000/Epidemiology_of_inflammatory_bowel_disease_in.12.aspx' target='_blank'>Gheorghe 2004</a>).<br><br>

<b>West:</b> In 2002, the incidence of Crohn’s disease and ulcerative colitis was 0.58/100,000 and 1.1/100,000, respectively (<a href='https://journals.lww.com/eurojgh/Abstract/2004/11000/Epidemiology_of_inflammatory_bowel_disease_in.12.aspx' target='_blank'>Gheorghe 2004</a>).<br><br>

<b>Bucharest:</b> In 2002, the incidence of Crohn’s disease and ulcerative colitis was estimated at 0.88/100,000 and 1.49/100,000, respectively (<a href='https://journals.lww.com/eurojgh/Abstract/2004/11000/Epidemiology_of_inflammatory_bowel_disease_in.12.aspx' target='_blank'>Gheorghe 2004</a>).<br><br>

<b>Timis:</b> In 2010, the incidence of Crohn’s disease and ulcerative colitis was 1.7/100,000 and 2.5/100,000, respectively. In 2011, the incidence of Crohn’s disease and ulcerative colitis was 2.8/100,000 and 3.7/100,000, respectively (<a href='https://academic.oup.com/ecco-jcc/article/8/11/1506/357882?login=false' target='_blank'>Vegh 2014</a>).</p>","<p style=""font-size: 125%"">Prevalence:<br>Country info goes here.</p>","<p style=""font-size: 125%"">UC:CD Ratio:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Hospitalization:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Surgery:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Epidemiological stage: acceleration in incidence</p>","<p style=""font-size: 125%"">Country status: developed</p>",28.40940696,20.23407149,13.11104404,"<p style=""font-size: 125%"">Overall incidence: 28.41<br></p>","<p style=""font-size: 125%"">Incidence of Crohn's Disease: 20.23<br></p>","<p style=""font-size: 125%"">Incidence of Ulcerative Colitis: 13.11<br></p>",26.26767034,13.52982662,15.34164714,AI,pop,,,,,developed,,,
59,Russia,RUS,country,"<p style=""font-size: 150%""><b>Russia</b></p>","<p style=""font-size: 125%""><b>Moscow:</b> In 2010, the incidence of Crohn’s disease and ulcerative colitis was 0.9/100,000 and 4.2/100,000, respectively (<a href='https://gut.bmj.com/content/63/4/588' target='_blank'>Burisch 2014</a>).</p>","<p style=""font-size: 125%"">Prevalence:<br>Country info goes here.</p>","<p style=""font-size: 125%"">UC:CD Ratio:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Hospitalization:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Surgery:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Epidemiological stage: compounding prevalence</p>",??,14.49771645,7.120269811,15.6008615,"<p style=""font-size: 125%"">Overall incidence: 14.5<br></p>","<p style=""font-size: 125%"">Incidence of Crohn's Disease: 7.12<br></p>","<p style=""font-size: 125%"">Incidence of Ulcerative Colitis: 15.6<br></p>",22.44816307,11.90246298,2.96878571,CP,pop,,,,,??,,not on list from Joey; need to check development status,example
60,San Marino,SMR,country,"<p style=""font-size: 150%""><b>San Marino</b></p>","<p style=""font-size: 125%""><b>National:</b> Over the 1980–1984 period, the incidence of Crohn’s disease and ulcerative colitis was estimated at 1.8/100,000 and 4.6/100,000. Over the 2010–2014 period, the incidence of Crohn’s disease was estimated at 17.9/100,000. Over the 2010–2014 period, the incidence of ulcerative colitis was estimated at 12.4/100,000 and was estimated as high as 16.1/100,000 over the 2000–2004 period (<a href='https://www.sciencedirect.com/science/article/pii/S1590865818308971?via%3Dihub' target='_blank'>Piscaglia 2019</a>).<br><br>

References: <a href='https://www.sciencedirect.com/science/article/pii/S1590865818308971?via%3Dihub' target='_blank'>Piscaglia 2019</a></p>","<p style=""font-size: 125%"">Prevalence:<br>Country info goes here.</p>","<p style=""font-size: 125%"">UC:CD Ratio:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Hospitalization:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Surgery:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Epidemiological stage: prevalence equilibrium</p>",??,18.33570069,0.539489509,0.921496189,"<p style=""font-size: 125%"">Overall incidence: 18.34<br></p>","<p style=""font-size: 125%"">Incidence of Crohn's Disease: 0.54<br></p>","<p style=""font-size: 125%"">Incidence of Ulcerative Colitis: 0.92<br></p>",26.74006067,10.77872274,25.94109133,CP,pop,,,,,??,,,
61,Saudi Arabia,SAU,country,"<p style=""font-size: 150%""><b>Saudi Arabia</b></p>","<p style=""font-size: 125%""><b>Riyadh:</b> Over the 1983–2002 period, the incidence of Crohn’s disease was estimated at 0.94/100,000 (<a href='https://www.wjgnet.com/1007-9327/full/v10/i9/1341.htm' target='_blank'>Al-Ghamdi 2004</a>).</p>","<p style=""font-size: 125%"">Prevalence:<br>Country info goes here.</p>","<p style=""font-size: 125%"">UC:CD Ratio:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Hospitalization:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Surgery:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Epidemiological stage: emergence</p>","<p style=""font-size: 125%"">Country status: developing</p>",8.210201502,7.012357418,1.871348412,"<p style=""font-size: 125%"">Overall incidence: 8.21<br></p>","<p style=""font-size: 125%"">Incidence of Crohn's Disease: 7.01<br></p>","<p style=""font-size: 125%"">Incidence of Ulcerative Colitis: 1.87<br></p>",17.52706193,7.042434235,16.10892988,E,pop,,,,,developing,,,
62,Scotland,,region,"<p style=""font-size: 150%""><b>Scotland</b></p>","<p style=""font-size: 125%""><b>Northeast Scotland:</b> Over the 1955–1963 period, the incidence of Crohn’s disease was estimated at 1.3/100,000 in Grampian (<a href='https://academic.oup.com/bjs/article/52/3/215/6234931?login=true' target='_blank'>Kyle 1965</a>). Over the 1955–1988 period, the incidence of Crohn’s disease was estimated at 5.54/100,000 in Grampian, the Orkney Islands, and the Shetland Islands (<a href='https://www.sciencedirect.com/science/article/pii/001650859290826K?via%3Dihub' target='_blank'>Kyle 1992</a>).<br><br>

<b>Aberdeen:</b> Over the 1966–1968 period, the incidence of Crohn’s disease was estimated at 1.98/100,000 (<a href='https://pubmed.ncbi.nlm.nih.gov/5125684/' target='_blank'>Kyle 1971</a>). When this period is extend to 1966–1975, the incidence of Crohn’s disease was estimated at 2.94/100,000 (<a href='https://gut.bmj.com/content/21/4/340' target='_blank'>Kyle 1980</a>).<br><br>

<b>Clydesdale:</b> Over the 1961–1970 period, the incidence of Crohn’s disease was estimated at 3.12/100,000 (<a href='https://gut.bmj.com/content/16/1/62' target='_blank'>Smith 1975</a>).</p>","<p style=""font-size: 125%"">Prevalence:<br>Country info goes here.</p>","<p style=""font-size: 125%"">UC:CD Ratio:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Hospitalization:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Surgery:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Epidemiological stage: acceleration in incidence</p>","<p style=""font-size: 125%"">Country status: major developed</p>",1.806360303,7.283942635,19.51487043,"<p style=""font-size: 125%"">Overall incidence: 1.81<br></p>","<p style=""font-size: 125%"">Incidence of Crohn's Disease: 7.28<br></p>","<p style=""font-size: 125%"">Incidence of Ulcerative Colitis: 19.51<br></p>",22.22739878,23.40648741,23.81234024,AI,pop,,,,,major developed,,,retrieve coords
63,Serbia,SRB,country,"<p style=""font-size: 150%""><b>Serbia</b></p>","<p style=""font-size: 125%""></p>","<p style=""font-size: 125%"">Prevalence:<br>Country info goes here.</p>","<p style=""font-size: 125%"">UC:CD Ratio:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Hospitalization:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Surgery:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Epidemiological stage: compounding prevalence</p>","<p style=""font-size: 125%"">Country status: in transition</p>",10.69068601,17.44644715,18.70189997,"<p style=""font-size: 125%"">Overall incidence: 10.69<br></p>","<p style=""font-size: 125%"">Incidence of Crohn's Disease: 17.45<br></p>","<p style=""font-size: 125%"">Incidence of Ulcerative Colitis: 18.7<br></p>",17.76502135,14.54287025,20.24324666,CP,pop,,,,,in transition,,,
64,Singapore,SGP,country,"<p style=""font-size: 150%""><b>Singapore</b></p>","<p style=""font-size: 125%""><b>National:</b> Over the 1965–1970 period, the incidence or Crohn's disease was estimated at 0.04 (<a href='https://onlinelibrary.wiley.com/doi/full/10.5694/j.1326-5377.1971.tb50597.x' target='_blank'>Fung 1971</a>). Over the 1956–1970 period, the incidence of ulcerative colitis was estimated at 0.11 (<a href='https://pubmed.ncbi.nlm.nih.gov/4821537/' target='_blank'>Lee 1974</a>). In 2010, the incidence of Crohn’s disease and ulcerative colitis was estimated at 0.39/100,000 and 0.51/100,000, respectively (<a href='https://www.sciencedirect.com/science/article/pii/S0016508513005003?via%3Dihub' target='_blank'>Ng 2013</a>). Over the 2011–2013 period, the incidence of Crohn’s disease and ulcerative colitis was estimated at 0.4/100,000 and 0.61/100,000, respectively (<a href='https://journals.lww.com/ajg/Fulltext/2019/01000/Population_Density_and_Risk_of_Inflammatory_Bowel.19.aspx' target='_blank'>Ng 2018</a>).</p>","<p style=""font-size: 125%"">Prevalence:<br>Country info goes here.</p>","<p style=""font-size: 125%"">UC:CD Ratio:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Hospitalization:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Surgery:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Epidemiological stage: prevalence equilibrium</p>","<p style=""font-size: 125%"">Country status: developing</p>",27.05516973,10.61625436,4.181775128,"<p style=""font-size: 125%"">Overall incidence: 27.06<br></p>","<p style=""font-size: 125%"">Incidence of Crohn's Disease: 10.62<br></p>","<p style=""font-size: 125%"">Incidence of Ulcerative Colitis: 4.18<br></p>",1.828482918,29.12582372,28.96822227,E,pop,,,,,developing,,,
65,Slovakia,SVK,country,"<p style=""font-size: 150%""><b>Slovakia</b></p>","<p style=""font-size: 125%""><b>National:</b> In 1994, the incidence of Crohn’s disease was 6.75/100,000 (<a href='https://pubmed.ncbi.nlm.nih.gov/8689331/' target='_blank'>Prikazska 1996</a>).</p>","<p style=""font-size: 125%"">Prevalence:<br>Country info goes here.</p>","<p style=""font-size: 125%"">UC:CD Ratio:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Hospitalization:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Surgery:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Epidemiological stage: emergence</p>","<p style=""font-size: 125%"">Country status: developed</p>",11.75214768,17.09139346,3.302807671,"<p style=""font-size: 125%"">Overall incidence: 11.75<br></p>","<p style=""font-size: 125%"">Incidence of Crohn's Disease: 17.09<br></p>","<p style=""font-size: 125%"">Incidence of Ulcerative Colitis: 3.3<br></p>",7.250119346,23.89214671,21.82408051,E,pop,,,,,developed,,,
66,South Africa,ZAF,country,"<p style=""font-size: 150%""><b>South Africa</b></p>","<p style=""font-size: 125%""><b>Cape Town:</b> Over the 1970–1979 period, the incidence of Crohn’s disease and ulcerative colitis was estimated at 1.14/100,000 and 1.96/100,000, respectively (<a href='https://pubmed.ncbi.nlm.nih.gov/6823637/' target='_blank'>Wright 1983a</a> & <a href='https://pubmed.ncbi.nlm.nih.gov/6823638/' target='_blank'>Wright 1983b</a>, see also <a href='https://pubmed.ncbi.nlm.nih.gov/1135713/' target='_blank'>Novis 1975</a>). Over the 1980–1984 period, the incidence of Crohn’s disease and ulcerative colitis was estimated at 1.79/100,000 and 2.63/100,000, respectively (<a href='https://pubmed.ncbi.nlm.nih.gov/3726680/' target='_blank'>Wright 1986</a>).</p>","<p style=""font-size: 125%"">Prevalence:<br>Country info goes here.</p>","<p style=""font-size: 125%"">UC:CD Ratio:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Hospitalization:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Surgery:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Epidemiological stage: acceleration in incidence</p>","<p style=""font-size: 125%"">Country status: developing</p>",26.89863496,19.821832,17.0977144,"<p style=""font-size: 125%"">Overall incidence: 26.9<br></p>","<p style=""font-size: 125%"">Incidence of Crohn's Disease: 19.82<br></p>","<p style=""font-size: 125%"">Incidence of Ulcerative Colitis: 17.1<br></p>",27.08897738,20.34273659,18.55081289,AI,pop,,,,,developing,,,example
67,South Korea,KOR,country,"<p style=""font-size: 150%""><b>South Korea</b></p>","<p style=""font-size: 125%""><b>National:</b> In 2007, the incidence of Crohn’s disease and ulcerative colitis was 3.2/100,000 and 4.5/100,000, respectively. In 2016, the incidence of Crohn’s disease was 2.85/100,000 and was as high as 3.4/100,000 in 2009. In 2016, the incidence of ulcerative colitis was 5.27/100,000 (<a href='https://academic.oup.com/ibdjournal/article/21/3/623/4602932?login=true' target='_blank'>Kim 2015</a>, <a href='https://onlinelibrary.wiley.com/doi/10.1111/jgh.14542' target='_blank'>Kwak 2018</a>).<br><br>

<b>Songpa-Kangdon, Seoul:</b> In 1986, the incidence of ulcerative colitis was 0.24/100,000 and there were no reported cases of Crohn’s disease. In 2015, the incidence of Crohn’s disease was 2.42/100,000 and was as high as 2.54/100,000 in 2014. In 2015, the incidence of ulcerative colitis was 6.58/100,000 (<a href='https://academic.oup.com/ibdjournal/article/14/4/542/4653671?login=true' target='_blank'>Yang 2008</a>, <a href='https://academic.oup.com/ecco-jcc/article/13/11/1410/5467272?login=true' target='_blank'>Park 2019</a>).<br><br>

References: <a href='https://academic.oup.com/ibdjournal/article/14/4/542/4653671?login=true' target='_blank'>Yang 2008</a>, <a href='https://academic.oup.com/ibdjournal/article/21/3/623/4602932?login=true' target='_blank'>Kim 2015</a>, <a href='https://onlinelibrary.wiley.com/doi/10.1111/jgh.14542' target='_blank'>Kwak 2018</a>, <a href='https://academic.oup.com/ecco-jcc/article/13/11/1410/5467272?login=true' target='_blank'>Park 2019</a></p>","<p style=""font-size: 125%"">Prevalence:<br>Country info goes here.</p>","<p style=""font-size: 125%"">UC:CD Ratio:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Hospitalization:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Surgery:<br>Country info goes here.</p>","<p style=""font-size: 125%"">Epidemiological stage: compounding prevalence</p>","<p style=""font-size: 125%"">Country status: developing</p>",2.391383843,7.972295898,0.592724037,"<p style=""font-size: 125%"">Overall incidence: 2.39<br></p>","<p style=""font-size: 125%"">Incidence of Crohn's Disease: 7.97<br></p>","<p style=""font-size: 125%"">Incidence of Ulcerative Colitis: 0.59<br></p>",0.806235639,11.34585649,10.88238162,CP,pop,,,,,developing,,,
